"reward","assignmentid","workerid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","reject",3,"false","contingent",11,"have seasmoid bones","chimps","seals",0,1,0,0,0,0,1,0,0,0,0,0,"necessary",9390,"pc010000100000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",3,"false","contingent",12,"use adipose tissue to synthesize triacylglycerols","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"none",5069,"pc000001010000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",5,"true","identity",13,"have iron sulfate in their blood","cows","horses",1,0,0,0,0,0,0,0,0,1,0,0,"likely",4084,"pc100000000100","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",2,"false","contingent",14,"use seratonin as a neurotransmitter","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"none",5105,"pc000010001000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",3,"false","contingent",15,"have a high potassium concentration in their blood","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"likely",4806,"pc000001100000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",5,"true","inclusion",16,"continuously shed their outer keratin layer","animals","chimps",0,1,0,0,0,0,0,0,0,0,0,1,"plausible",4516,"pc010000000001","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","accept",2,"false","contingent",17,"have a tympanic membrane in their inner ears","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"possible",5480,"pc001100000000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","reject",2,"false","contingent",19,"use acetylcholine as a neurotransmitter","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"probable",6008,"pc010100000000","English"
"$0.50","2V7395SW6NG1MK5CHCAB3F1GEJHUGJ","A1NLYUMFO1VP6F","Thu Jan 05 13:14:59 PST 2012","Thu Jan 05 13:17:26 PST 2012","reject",3,"false","contingent",20,"have an ulnar artery","dolphins","rhinos",0,0,0,0,0,0,0,1,1,0,0,0,"necessary",4684,"pc000000011000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",3,"false","contingent",0,"use norephinephrine as a regulator of sexual drive","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"likely",19682,"pc100001000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",4,"false","contingent",1,"require biotin for hemoglobin synthesis","squirrels","rhinos",0,0,0,0,1,0,0,1,0,0,0,0,"probable",10714,"pc000010010000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",5,"true","inclusion",2,"require oxydilic acid for good digestion","seals","animals",0,0,0,0,0,0,1,0,0,0,0,1,"necessary",8197,"pc000000100001","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",3,"false","contingent",3,"secrete uric acid crystals","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",5393,"pc001000001000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",2,"false","contingent",4,"require trace amounts of magnesium for reproduction","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"none",2478,"pc010100000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",4,"false","contingent",5,"have a blood PH of 7.9","dolphins","rhinos",0,0,0,0,0,0,0,1,1,0,0,0,"certain",1996,"pc000000011000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",5,"true","identity",6,"have a high potassium concentration in their blood","horses","cows",1,0,0,0,0,0,0,0,0,1,0,0,"possible",2198,"pc100000000100","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",4,"false","contingent",7,"have enzyme X132 in their bloodstreams","mice","elephants",0,0,0,1,0,1,0,0,0,0,0,0,"probable",4404,"pc000101000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",3,"false","contingent",8,"use adipose tissue to synthesize triacylglycerols","gorillas","seals",0,0,1,0,0,0,1,0,0,0,0,0,"necessary",3712,"pc001000100000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",3,"false","contingent",9,"have seasmoid bones","squirrels","chimps",0,1,0,0,1,0,0,0,0,0,0,0,"certain",2774,"pc010010000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",3,"true","inclusion",10,"have blood salinity which declines from infancy to maturity","mammals","rhinos",0,0,0,0,0,0,0,1,0,0,1,0,"possible",2628,"pc000000010010","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",2,"false","contingent",11,"use seratonin as a neurotransmitter","cows","mice",1,0,0,1,0,0,0,0,0,0,0,0,"likely",2652,"pc100100000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",1,"false","contingent",12,"become disoriented and motionless when exposed to high ozone levels","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"none",5458,"pc000000101000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",3,"false","contingent",13,"use acetylcholine as a neurotransmitter","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"plausible",2706,"pc001010000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",2,"false","contingent",14,"have a tympanic membrane in their inner ears","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"possible",2958,"pc010001000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",1,"false","contingent",15,"continuously shed their outer keratin layer","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"certain",3470,"pc011000000000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",2,"true","identity",16,"use enzyme B-32 to digest food","squirrels","horses",0,0,0,0,1,0,0,0,0,1,0,0,"likely",3162,"pc000010000100","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",4,"false","contingent",17,"require vitamin K for their livers to function","dolphins","cows",1,0,0,0,0,0,0,0,1,0,0,0,"plausible",3280,"pc100000001000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","reject",1,"false","contingent",19,"have a right aortic arch","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"necessary",3821,"pc000001100000","English"
"$0.50","29NXX2Q45UUKXG0567N1SS8PVSSASI","A3QEW2OXAH1RMH","Fri Jan 06 00:14:46 PST 2012","Fri Jan 06 00:16:54 PST 2012","accept",4,"false","contingent",20,"have iron sulfate in their blood","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"none",2693,"pc010000001000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",0,"use acetylcholine as a neurotransmitter","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"likely",11775,"pc011000000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",1,"have a tympanic membrane in their inner ears","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"possible",9754,"pc000100010000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","reject",2,"false","contingent",2,"use seratonin as a neurotransmitter","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"certain",6286,"pc000010001000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",2,"false","contingent",3,"have a blood PH of 7.9","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"plausible",6721,"pc100000100000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",2,"false","contingent",4,"have enzyme X132 in their bloodstreams","chimps","rhinos",0,1,0,0,0,0,0,1,0,0,0,0,"probable",6218,"pc010000010000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","reject",1,"false","contingent",5,"require trace amounts of magnesium for reproduction","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"necessary",8741,"pc000000101000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",4,"false","contingent",6,"become disoriented and motionless when exposed to high ozone levels","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"none",6914,"pc000101000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",5,"true","identity",7,"use enzyme B-32 to digest food","squirrels","horses",0,0,0,0,1,0,0,0,0,1,0,0,"probable",8044,"pc000010000100","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",2,"false","contingent",8,"have iron sulfate in their blood","cows","gorillas",1,0,1,0,0,0,0,0,0,0,0,0,"necessary",6955,"pc101000000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",5,"true","inclusion",9,"have an ulnar artery","dolphins","mammals",0,0,0,0,0,0,0,0,1,0,1,0,"plausible",4812,"pc000000001010","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",4,"false","contingent",10,"have blood salinity which declines from infancy to maturity","chimps","cows",1,1,0,0,0,0,0,0,0,0,0,0,"none",3735,"pc110000000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",4,"false","contingent",11,"secrete uric acid crystals","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"certain",27033,"pc001100000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",5,"true","identity",12,"have seasmoid bones","horses","elephants",0,0,0,0,0,1,0,0,0,1,0,0,"likely",6870,"pc000001000100","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",13,"require oxydilic acid for good digestion","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"possible",4967,"pc000010100000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",4,"true","inclusion",14,"require biotin for hemoglobin synthesis","dolphins","mammals",0,0,0,0,0,0,0,0,1,0,1,0,"none",3694,"pc000000001010","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",2,"false","contingent",15,"use norephinephrine as a regulator of sexual drive","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"possible",5854,"pc100000100000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",16,"have a right aortic arch","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"necessary",4137,"pc000100010000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",17,"have a high potassium concentration in their blood","squirrels","elephants",0,0,0,0,1,1,0,0,0,0,0,0,"plausible",2846,"pc000011000000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",3,"false","contingent",19,"require vitamin K for their livers to function","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"likely",3638,"pc100000001000","English"
"$0.50","20KCM6IAA2SEPMWJJPFQPKA5XAJLLX","A182CHO6N044YK","Fri Jan 06 00:18:11 PST 2012","Fri Jan 06 00:21:04 PST 2012","accept",2,"false","contingent",20,"continuously shed their outer keratin layer","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"certain",3343,"pc010100000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",3,"true","inclusion",0,"use enzyme B-32 to digest food","rhinos","animals",0,0,0,0,0,0,0,1,0,0,0,1,"possible",4152,"pc000000010001","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",4,"false","contingent",1,"continuously shed their outer keratin layer","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"plausible",5158,"pc010001000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",3,"true","identity",2,"require vitamin K for their livers to function","mice","horses",0,0,0,1,0,0,0,0,0,1,0,0,"certain",3066,"pc000100000100","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",4,"false","contingent",3,"use seratonin as a neurotransmitter","cows","gorillas",1,0,1,0,0,0,0,0,0,0,0,0,"probable",2150,"pc101000000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",4,"become disoriented and motionless when exposed to high ozone levels","seals","squirrels",0,0,0,0,1,0,1,0,0,0,0,0,"necessary",4231,"pc000010100000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",5,"have a blood PH of 7.9","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"likely",2908,"pc000011000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",2,"false","contingent",6,"use acetylcholine as a neurotransmitter","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"none",3624,"pc110000000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",7,"require trace amounts of magnesium for reproduction","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"possible",5228,"pc000100100000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",8,"have seasmoid bones","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",4321,"pc001000001000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",9,"require biotin for hemoglobin synthesis","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"certain",4630,"pc010010000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",3,"false","contingent",10,"use norephinephrine as a regulator of sexual drive","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"probable",3286,"pc100001000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",3,"false","contingent",11,"use adipose tissue to synthesize triacylglycerols","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"necessary",3047,"pc001100000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",4,"true","identity",12,"secrete uric acid crystals","horses","dolphins",0,0,0,0,0,0,0,0,1,1,0,0,"none",3445,"pc000000001100","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",4,"false","contingent",13,"have a high potassium concentration in their blood","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"likely",3155,"pc000000110000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",3,"false","contingent",14,"have a tympanic membrane in their inner ears","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"necessary",3215,"pc100000001000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",4,"true","inclusion",15,"have a right aortic arch","chimps","animals",0,1,0,0,0,0,0,0,0,0,0,1,"probable",3446,"pc010000000001","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",3,"false","contingent",16,"have enzyme X132 in their bloodstreams","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"possible",3275,"pc001000100000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",4,"false","contingent",17,"have blood salinity which declines from infancy to maturity","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"certain",3684,"pc000101000000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","reject",3,"false","contingent",19,"require oxydilic acid for good digestion","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"none",2489,"pc001000001000","English"
"$0.50","2O8OOGQSCM6IH24HX7LUZ00P5CIGGN","A305J5OF5SD05Z","Fri Jan 06 02:45:36 PST 2012","Fri Jan 06 02:51:26 PST 2012","accept",5,"false","contingent",20,"have an ulnar artery","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"plausible",2679,"pc000000110000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",4,"false","contingent",0,"have seasmoid bones","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"plausible",20554,"pc010100000000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",5,"true","identity",1,"have a tympanic membrane in their inner ears","squirrels","horses",0,0,0,0,1,0,0,0,0,1,0,0,"certain",21576,"pc000010000100","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","reject",4,"false","contingent",2,"have an ulnar artery","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"none",16500,"pc000000101000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","reject",5,"false","contingent",3,"have a right aortic arch","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"necessary",11226,"pc100001000000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",4,"false","contingent",4,"require trace amounts of magnesium for reproduction","gorillas","rhinos",0,0,1,0,0,0,0,1,0,0,0,0,"probable",13824,"pc001000010000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",4,"false","contingent",5,"secrete uric acid crystals","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"likely",14688,"pc000001001000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",5,"false","contingent",6,"use adipose tissue to synthesize triacylglycerols","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"possible",14083,"pc000100100000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",5,"false","contingent",7,"continuously shed their outer keratin layer","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"plausible",14658,"pc010000010000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",5,"true","inclusion",8,"use enzyme B-32 to digest food","animals","gorillas",0,0,1,0,0,0,0,0,0,0,0,1,"possible",11338,"pc001000000001","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",4,"false","contingent",9,"have enzyme X132 in their bloodstreams","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"probable",17300,"pc100010000000","English"
"$0.50","2GG33FDEY5CO3SN5AOU8HRFMRXU1SR","A8E34U9XG2WX7","Thu Jan 05 15:57:18 PST 2012","Thu Jan 05 16:02:58 PST 2012","accept",5,"true","identity",10,"require oxydilic acid for good digestion","horses","mice",0,0,0,1,0,0,0,0,0,1,0,0,"necessary",16264,"pc000100000100","English"
